market,commodity,year,month,cpi
Accra,Maize,2014,7,117.1318
Accra,Maize,2014,8,115.7
Accra,Maize,2014,9,112.1683
Accra,Maize,2014,10,112.243
Accra,Maize,2014,11,113.2103
Accra,Maize,2014,12,114.0564
Accra,Maize,2015,1,120.5275
Accra,Maize,2015,2,121.1263
Accra,Maize,2015,3,122.0781
Accra,Maize,2015,4,123.8958
Accra,Maize,2015,5,125.2882
Accra,Maize,2015,6,127.111
Accra,Maize,2015,7,126.0348
Accra,Maize,2015,8,124.5137
Accra,Maize,2015,9,120.9395
Accra,Maize,2015,10,121.0138
Accra,Maize,2015,11,122.1764
Accra,Maize,2015,12,123.1852
Accra,Maize,2016,1,130.3701
Accra,Maize,2016,2,131.1867
Accra,Maize,2016,3,132.2356
Accra,Maize,2016,4,134.2526
Accra,Maize,2016,5,135.9292
Accra,Maize,2016,6,137.9933
Accra,Maize,2016,7,136.92
Accra,Maize,2016,8,135.0664
Accra,Maize,2016,9,131.7905
Accra,Maize,2016,10,131.4893
Accra,Maize,2016,11,133.5423
Accra,Maize,2016,12,135.1228
Accra,Maize,2017,1,139.5017
Accra,Maize,2017,2,140.5844
Accra,Maize,2017,3,141.8227
Accra,Maize,2017,4,143.2019
Accra,Maize,2017,5,144.5164
Accra,Maize,2017,6,146.5159
Accra,Maize,2017,7,146.8
Accra,Maize,2017,8,145
Accra,Maize,2017,9,142.4703
Accra,Maize,2017,10,142.2714
Accra,Maize,2017,11,
Accra,Maize,2017,12,
Accra,Cassava,2008,1,214.5
Accra,Cassava,2008,2,220.7
Accra,Cassava,2008,3,225.7
Accra,Cassava,2008,4,231.3
Accra,Cassava,2008,5,243.5
Accra,Cassava,2008,6,249.1
Accra,Cassava,2008,7,251
Accra,Cassava,2008,8,248.6
Accra,Cassava,2008,9,243.8
Accra,Cassava,2008,10,236.9
Accra,Cassava,2008,11,241.1
Accra,Cassava,2008,12,246.7
Accra,Cassava,2009,1,256.2
Accra,Cassava,2009,2,262.5
Accra,Cassava,2009,3,267.5
Accra,Cassava,2009,4,276
Accra,Cassava,2009,5,285.3
Accra,Cassava,2009,6,287.8
Accra,Cassava,2009,7,289.1
Accra,Cassava,2009,8,285.3
Accra,Cassava,2009,9,275
Accra,Cassava,2009,10,269
Accra,Cassava,2009,11,271
Accra,Cassava,2009,12,275.9
Accra,Cassava,2010,1,279.5
Accra,Cassava,2010,2,284
Accra,Cassava,2010,3,287.1
Accra,Cassava,2010,4,292.1
Accra,Cassava,2010,5,298.6
Accra,Cassava,2010,6,305.4
Accra,Cassava,2010,7,306
Accra,Cassava,2010,8,300.5
Accra,Cassava,2010,9,290.6
Accra,Cassava,2010,10,284.1
Accra,Cassava,2010,11,285.4
Accra,Cassava,2010,12,288.3
Accra,Cassava,2011,1,293
Accra,Cassava,2011,2,297
Accra,Cassava,2011,3,300.6
Accra,Cassava,2011,4,304.3
Accra,Cassava,2011,5,310.4
Accra,Cassava,2011,6,313.9
Accra,Cassava,2011,7,316
Accra,Cassava,2011,8,311.9
Accra,Cassava,2011,9,301.4
Accra,Cassava,2011,10,295.6
Accra,Cassava,2011,11,298
Accra,Cassava,2011,12,300.6
Accra,Cassava,2012,1,97.4958
Accra,Cassava,2012,2,98.641
Accra,Cassava,2012,3,98.641
Accra,Cassava,2012,4,101.4071
Accra,Cassava,2012,5,101.4071
Accra,Cassava,2012,6,102.1679
Accra,Cassava,2012,7,103.9148
Accra,Cassava,2012,8,101.9171
Accra,Cassava,2012,9,97.3699
Accra,Cassava,2012,10,98.5842
Accra,Cassava,2012,11,98.9502
Accra,Cassava,2012,12,99.6234
Accra,Cassava,2013,1,105.273
Accra,Cassava,2013,2,105.273
Accra,Cassava,2013,3,105.273
Accra,Cassava,2013,4,108.0738
Accra,Cassava,2013,5,108.0738
Accra,Cassava,2013,6,109.6575
Accra,Cassava,2013,7,111.53
Accra,Cassava,2013,8,110.0008
Accra,Cassava,2013,9,106.0242
Accra,Cassava,2013,10,105.3739
Accra,Cassava,2013,11,106.1582
Accra,Cassava,2013,12,106.8374
Accra,Cassava,2014,1,112.7433
Accra,Cassava,2014,2,113.1858
Accra,Cassava,2014,3,113.92
Accra,Cassava,2014,4,115.6005
Accra,Cassava,2014,5,116.7307
Accra,Cassava,2014,6,118.3548
Accra,Cassava,2014,7,117.1318
Accra,Cassava,2014,8,115.7
Accra,Cassava,2014,9,112.1683
Accra,Cassava,2014,10,112.243
Accra,Cassava,2014,11,113.2103
Accra,Cassava,2014,12,114.0564
Accra,Cassava,2015,1,120.5275
Accra,Cassava,2015,2,121.1263
Accra,Cassava,2015,3,122.0781
Accra,Cassava,2015,4,123.8958
Accra,Cassava,2015,5,125.2882
Accra,Cassava,2015,6,127.111
Accra,Cassava,2015,7,126.0348
Accra,Cassava,2015,8,124.5137
Accra,Cassava,2015,9,120.9395
Accra,Cassava,2015,10,121.0138
Accra,Cassava,2015,11,122.1764
Accra,Cassava,2015,12,123.1852
Accra,Cassava,2016,1,130.3701
Accra,Cassava,2016,2,131.1867
Accra,Cassava,2016,3,132.2356
Accra,Cassava,2016,4,134.2526
Accra,Cassava,2016,5,135.9292
Accra,Cassava,2016,6,137.9933
Accra,Cassava,2016,7,136.92
Accra,Cassava,2016,8,135.0664
Accra,Cassava,2016,9,131.7905
Accra,Cassava,2016,10,131.4893
Accra,Cassava,2016,11,133.5423
Accra,Cassava,2016,12,135.1228
Accra,Cassava,2017,1,139.5017
Accra,Cassava,2017,2,140.5844
Accra,Cassava,2017,3,141.8227
Accra,Cassava,2017,4,143.2019
Accra,Cassava,2017,5,144.5164
Accra,Cassava,2017,6,146.5159
Accra,Cassava,2017,7,146.8
Accra,Cassava,2017,8,145
Accra,Cassava,2017,9,142.4703
Accra,Cassava,2017,10,142.2714
Accra,Cassava,2017,11,
Accra,Cassava,2017,12,
Accra,Rice (local),2008,1,214.5
Accra,Rice (local),2008,2,220.7
Accra,Rice (local),2008,3,225.7
Accra,Rice (local),2008,4,231.3
Accra,Rice (local),2008,5,243.5
Accra,Rice (local),2008,6,249.1
Accra,Rice (local),2008,7,251
Accra,Rice (local),2008,8,248.6
Accra,Rice (local),2008,9,243.8
Accra,Rice (local),2008,10,236.9
Accra,Rice (local),2008,11,241.1
Accra,Rice (local),2008,12,246.7
Accra,Rice (local),2009,1,256.2
Accra,Rice (local),2009,2,262.5
Accra,Rice (local),2009,3,267.5
Accra,Rice (local),2009,4,276
Accra,Rice (local),2009,5,285.3
Accra,Rice (local),2009,6,287.8
Accra,Rice (local),2009,7,289.1
Accra,Rice (local),2009,8,285.3
Accra,Rice (local),2009,9,275
Accra,Rice (local),2009,10,269
Accra,Rice (local),2009,11,271
Accra,Rice (local),2009,12,275.9
Accra,Rice (local),2010,1,279.5
Accra,Rice (local),2010,2,284
Accra,Rice (local),2010,3,287.1
Accra,Rice (local),2010,4,292.1
Accra,Rice (local),2010,5,298.6
Accra,Rice (local),2010,6,305.4
Accra,Rice (local),2010,7,306
Accra,Rice (local),2010,8,300.5
Accra,Rice (local),2010,9,290.6
Accra,Rice (local),2010,10,284.1
Accra,Rice (local),2010,11,285.4
Accra,Rice (local),2010,12,288.3
Accra,Rice (local),2011,1,293
Accra,Rice (local),2011,2,297
Accra,Rice (local),2011,3,300.6
Accra,Rice (local),2011,4,304.3
Accra,Rice (local),2011,5,310.4
Accra,Rice (local),2011,6,313.9
Accra,Rice (local),2011,7,316
Accra,Rice (local),2011,8,311.9
Accra,Rice (local),2011,9,301.4
Accra,Rice (local),2011,10,295.6
Accra,Rice (local),2011,11,298
Accra,Rice (local),2011,12,300.6
Accra,Rice (local),2012,1,97.4958
Accra,Rice (local),2012,2,98.641
Accra,Rice (local),2012,3,98.641
Accra,Rice (local),2012,4,101.4071
Accra,Rice (local),2012,5,101.4071
Accra,Rice (local),2012,6,102.1679
Accra,Rice (local),2012,7,103.9148
Accra,Rice (local),2012,8,101.9171
Accra,Rice (local),2012,9,97.3699
Accra,Rice (local),2012,10,98.5842
Accra,Rice (local),2012,11,98.9502
Accra,Rice (local),2012,12,99.6234
Accra,Rice (local),2013,1,105.273
Accra,Rice (local),2013,2,105.273
Accra,Rice (local),2013,3,105.273
Accra,Rice (local),2013,4,108.0738
Accra,Rice (local),2013,5,108.0738
Accra,Rice (local),2013,6,109.6575
Accra,Rice (local),2013,7,111.53
Accra,Rice (local),2013,8,110.0008
Accra,Rice (local),2013,9,106.0242
Accra,Rice (local),2013,10,105.3739
Accra,Rice (local),2013,11,106.1582
Accra,Rice (local),2013,12,106.8374
Accra,Rice (local),2014,1,112.7433
Accra,Rice (local),2014,2,113.1858
Accra,Rice (local),2014,3,113.92
Accra,Rice (local),2014,4,115.6005
Accra,Rice (local),2014,5,116.7307
Accra,Rice (local),2014,6,118.3548
Accra,Rice (local),2014,7,117.1318
Accra,Rice (local),2014,8,115.7
Accra,Rice (local),2014,9,112.1683
Accra,Rice (local),2014,10,112.243
Accra,Rice (local),2014,11,113.2103
Accra,Rice (local),2014,12,114.0564
Accra,Rice (local),2015,1,120.5275
Accra,Rice (local),2015,2,121.1263
Accra,Rice (local),2015,3,122.0781
Accra,Rice (local),2015,4,123.8958
Accra,Rice (local),2015,5,125.2882
Accra,Rice (local),2015,6,127.111
Accra,Rice (local),2015,7,126.0348
Accra,Rice (local),2015,8,124.5137
Accra,Rice (local),2015,9,120.9395
Accra,Rice (local),2015,10,121.0138
Accra,Rice (local),2015,11,122.1764
Accra,Rice (local),2015,12,123.1852
Accra,Rice (local),2016,1,130.3701
Accra,Rice (local),2016,2,131.1867
Accra,Rice (local),2016,3,132.2356
Accra,Rice (local),2016,4,134.2526
Accra,Rice (local),2016,5,135.9292
Accra,Rice (local),2016,6,137.9933
Accra,Rice (local),2016,7,136.92
Accra,Rice (local),2016,8,135.0664
Accra,Rice (local),2016,9,131.7905
Accra,Rice (local),2016,10,131.4893
Accra,Rice (local),2016,11,133.5423
Accra,Rice (local),2016,12,135.1228
Accra,Rice (local),2017,1,139.5017
Accra,Rice (local),2017,2,140.5844
Accra,Rice (local),2017,3,141.8227
Accra,Rice (local),2017,4,143.2019
Accra,Rice (local),2017,5,144.5164
Accra,Rice (local),2017,6,146.5159
Accra,Rice (local),2017,7,146.8
Accra,Rice (local),2017,8,145
Accra,Rice (local),2017,9,142.4703
Accra,Rice (local),2017,10,142.2714
Accra,Rice (local),2017,11,
Accra,Rice (local),2017,12,
Accra,Plantains (apentu),2008,1,214.5
Accra,Plantains (apentu),2008,2,220.7
Accra,Plantains (apentu),2008,3,225.7
Accra,Plantains (apentu),2008,4,231.3
Accra,Plantains (apentu),2008,5,243.5
Accra,Plantains (apentu),2008,6,249.1
Accra,Plantains (apentu),2008,7,251
Accra,Plantains (apentu),2008,8,248.6
Accra,Plantains (apentu),2008,9,243.8
Accra,Plantains (apentu),2008,10,236.9
Accra,Plantains (apentu),2008,11,241.1
Accra,Plantains (apentu),2008,12,246.7
Accra,Plantains (apentu),2009,1,256.2
Accra,Plantains (apentu),2009,2,262.5
Accra,Plantains (apentu),2009,3,267.5
Accra,Plantains (apentu),2009,4,276
Accra,Plantains (apentu),2009,5,285.3
Accra,Plantains (apentu),2009,6,287.8
Accra,Plantains (apentu),2009,7,289.1
Accra,Plantains (apentu),2009,8,285.3
Accra,Plantains (apentu),2009,9,275
Accra,Plantains (apentu),2009,10,269
Accra,Plantains (apentu),2009,11,271
Accra,Plantains (apentu),2009,12,275.9
Accra,Plantains (apentu),2010,1,279.5
Accra,Plantains (apentu),2010,2,284
Accra,Plantains (apentu),2010,3,287.1
Accra,Plantains (apentu),2010,4,292.1
Accra,Plantains (apentu),2010,5,298.6
Accra,Plantains (apentu),2010,6,305.4
Accra,Plantains (apentu),2010,7,306
Accra,Plantains (apentu),2010,8,300.5
Accra,Plantains (apentu),2010,9,290.6
Accra,Plantains (apentu),2010,10,284.1
Accra,Plantains (apentu),2010,11,285.4
Accra,Plantains (apentu),2010,12,288.3
Accra,Plantains (apentu),2011,1,293
Accra,Plantains (apentu),2011,2,297
Accra,Plantains (apentu),2011,3,300.6
Accra,Plantains (apentu),2011,4,304.3
Accra,Plantains (apentu),2011,5,310.4
Accra,Plantains (apentu),2011,6,313.9
Accra,Plantains (apentu),2011,7,316
Accra,Plantains (apentu),2011,8,311.9
Accra,Plantains (apentu),2011,9,301.4
Accra,Plantains (apentu),2011,10,295.6
Accra,Plantains (apentu),2011,11,298
Accra,Plantains (apentu),2011,12,300.6
Accra,Plantains (apentu),2012,1,97.4958
Accra,Plantains (apentu),2012,2,98.641
Accra,Plantains (apentu),2012,3,98.641
Accra,Plantains (apentu),2012,4,101.4071
Accra,Plantains (apentu),2012,5,101.4071
Accra,Plantains (apentu),2012,6,102.1679
Accra,Plantains (apentu),2012,7,103.9148
Accra,Plantains (apentu),2012,8,101.9171
Accra,Plantains (apentu),2012,9,97.3699
Accra,Plantains (apentu),2012,10,98.5842
Accra,Plantains (apentu),2012,11,98.9502
Accra,Plantains (apentu),2012,12,99.6234
Accra,Plantains (apentu),2013,1,105.273
Accra,Plantains (apentu),2013,2,105.273
Accra,Plantains (apentu),2013,3,105.273
Accra,Plantains (apentu),2013,4,108.0738
Accra,Plantains (apentu),2013,5,108.0738
Accra,Plantains (apentu),2013,6,109.6575
Accra,Plantains (apentu),2013,7,111.53
Accra,Plantains (apentu),2013,8,110.0008
Accra,Plantains (apentu),2013,9,106.0242
Accra,Plantains (apentu),2013,10,105.3739
Accra,Plantains (apentu),2013,11,106.1582
Accra,Plantains (apentu),2013,12,106.8374
Accra,Plantains (apentu),2014,1,112.7433
Accra,Plantains (apentu),2014,2,113.1858
Accra,Plantains (apentu),2014,3,113.92
Accra,Plantains (apentu),2014,4,115.6005
Accra,Plantains (apentu),2014,5,116.7307
Accra,Plantains (apentu),2014,6,118.3548
Accra,Plantains (apentu),2014,7,117.1318
Accra,Plantains (apentu),2014,8,115.7
Accra,Plantains (apentu),2014,9,112.1683
Accra,Plantains (apentu),2014,10,112.243
Accra,Plantains (apentu),2014,11,113.2103
Accra,Plantains (apentu),2014,12,114.0564
Accra,Plantains (apentu),2015,1,120.5275
Accra,Plantains (apentu),2015,2,121.1263
Accra,Plantains (apentu),2015,3,122.0781
Accra,Plantains (apentu),2015,4,123.8958
Accra,Plantains (apentu),2015,5,125.2882
Accra,Plantains (apentu),2015,6,127.111
Accra,Plantains (apentu),2015,7,126.0348
Accra,Plantains (apentu),2015,8,124.5137
Accra,Plantains (apentu),2015,9,120.9395
Accra,Plantains (apentu),2015,10,121.0138
Accra,Plantains (apentu),2015,11,122.1764
Accra,Plantains (apentu),2015,12,123.1852
Accra,Plantains (apentu),2016,1,130.3701
Accra,Plantains (apentu),2016,2,131.1867
Accra,Plantains (apentu),2016,3,132.2356
Accra,Plantains (apentu),2016,4,134.2526
Accra,Plantains (apentu),2016,5,135.9292
Accra,Plantains (apentu),2016,6,137.9933
Accra,Plantains (apentu),2016,7,136.92
Accra,Plantains (apentu),2016,8,135.0664
Accra,Plantains (apentu),2016,9,131.7905
Accra,Plantains (apentu),2016,10,131.4893
Accra,Plantains (apentu),2016,11,133.5423
Accra,Plantains (apentu),2016,12,135.1228
Accra,Plantains (apentu),2017,1,139.5017
Accra,Plantains (apentu),2017,2,140.5844
Accra,Plantains (apentu),2017,3,141.8227
Accra,Plantains (apentu),2017,4,143.2019
Accra,Plantains (apentu),2017,5,144.5164
Accra,Plantains (apentu),2017,6,146.5159
Accra,Plantains (apentu),2017,7,146.8
Accra,Plantains (apentu),2017,8,145
Accra,Plantains (apentu),2017,9,142.4703
Accra,Plantains (apentu),2017,10,142.2714
Accra,Plantains (apentu),2017,11,
Accra,Plantains (apentu),2017,12,
Accra,Yam,2008,1,214.5
Accra,Yam,2008,2,220.7
Accra,Yam,2008,3,225.7
Accra,Yam,2008,4,231.3
Accra,Yam,2008,5,243.5
Accra,Yam,2008,6,249.1
Accra,Yam,2008,7,251
Accra,Yam,2008,8,248.6
Accra,Yam,2008,9,243.8
Accra,Yam,2008,10,236.9
Accra,Yam,2008,11,241.1
Accra,Yam,2008,12,246.7
Accra,Yam,2009,1,256.2
Accra,Yam,2009,2,262.5
Accra,Yam,2009,3,267.5
Accra,Yam,2009,4,276
Accra,Yam,2009,5,285.3
Accra,Yam,2009,6,287.8
Accra,Yam,2009,7,289.1
Accra,Yam,2009,8,285.3
Accra,Yam,2009,9,275
Accra,Yam,2009,10,269
Accra,Yam,2009,11,271
Accra,Yam,2009,12,275.9
Accra,Yam,2010,1,279.5
Accra,Yam,2010,2,284
Accra,Yam,2010,3,287.1
Accra,Yam,2010,4,292.1
Accra,Yam,2010,5,298.6
Accra,Yam,2010,6,305.4
Accra,Yam,2010,7,306
Accra,Yam,2010,8,300.5
Accra,Yam,2010,9,290.6
Accra,Yam,2010,10,284.1
Accra,Yam,2010,11,285.4
Accra,Yam,2010,12,288.3
Accra,Yam,2011,1,293
Accra,Yam,2011,2,297
Accra,Yam,2011,3,300.6
Accra,Yam,2011,4,304.3
Accra,Yam,2011,5,310.4
Accra,Yam,2011,6,313.9
Accra,Yam,2011,7,316
Accra,Yam,2011,8,311.9
Accra,Yam,2011,9,301.4
Accra,Yam,2011,10,295.6
Accra,Yam,2011,11,298
Accra,Yam,2011,12,300.6
Accra,Yam,2012,1,97.4958
Accra,Yam,2012,2,98.641
Accra,Yam,2012,3,98.641
Accra,Yam,2012,4,101.4071
Accra,Yam,2012,5,101.4071
Accra,Yam,2012,6,102.1679
Accra,Yam,2012,7,103.9148
Accra,Yam,2012,8,101.9171
Accra,Yam,2012,9,97.3699
Accra,Yam,2012,10,98.5842
Accra,Yam,2012,11,98.9502
Accra,Yam,2012,12,99.6234
Accra,Yam,2013,1,105.273
Accra,Yam,2013,2,105.273
Accra,Yam,2013,3,105.273
Accra,Yam,2013,4,108.0738
Accra,Yam,2013,5,108.0738
Accra,Yam,2013,6,109.6575
Accra,Yam,2013,7,111.53
Accra,Yam,2013,8,110.0008
Accra,Yam,2013,9,106.0242
Accra,Yam,2013,10,105.3739
Accra,Yam,2013,11,106.1582
Accra,Yam,2013,12,106.8374
Accra,Yam,2014,1,112.7433
Accra,Yam,2014,2,113.1858
Accra,Yam,2014,3,113.92
Accra,Yam,2014,4,115.6005
Accra,Yam,2014,5,116.7307
Accra,Yam,2014,6,118.3548
Accra,Yam,2014,7,117.1318
Accra,Yam,2014,8,115.7
Accra,Yam,2014,9,112.1683
Accra,Yam,2014,10,112.243
Accra,Yam,2014,11,113.2103
Accra,Yam,2014,12,114.0564
Accra,Yam,2015,1,120.5275
Accra,Yam,2015,2,121.1263
Accra,Yam,2015,3,122.0781
Accra,Yam,2015,4,123.8958
Accra,Yam,2015,5,125.2882
Accra,Yam,2015,6,127.111
Accra,Yam,2015,7,126.0348
Accra,Yam,2015,8,124.5137
Accra,Yam,2015,9,120.9395
Accra,Yam,2015,10,121.0138
Accra,Yam,2015,11,122.1764
Accra,Yam,2015,12,123.1852
Accra,Yam,2016,1,130.3701
Accra,Yam,2016,2,131.1867
Accra,Yam,2016,3,132.2356
Accra,Yam,2016,4,134.2526
Accra,Yam,2016,5,135.9292
Accra,Yam,2016,6,137.9933
Accra,Yam,2016,7,136.92
Accra,Yam,2016,8,135.0664
Accra,Yam,2016,9,131.7905
Accra,Yam,2016,10,131.4893
Accra,Yam,2016,11,133.5423
Accra,Yam,2016,12,135.1228
Accra,Yam,2017,1,139.5017
Accra,Yam,2017,2,140.5844
Accra,Yam,2017,3,141.8227
Accra,Yam,2017,4,143.2019
Accra,Yam,2017,5,144.5164
Accra,Yam,2017,6,146.5159
Accra,Yam,2017,7,146.8
Accra,Yam,2017,8,145
Accra,Yam,2017,9,142.4703
Accra,Yam,2017,10,142.2714
Accra,Yam,2017,11,
Accra,Yam,2017,12,
Tamale,Maize,2008,1,214.5
Tamale,Maize,2008,2,220.7
Tamale,Maize,2008,3,225.7
Tamale,Maize,2008,4,231.3
Tamale,Maize,2008,5,243.5
Tamale,Maize,2008,6,249.1
Tamale,Maize,2008,7,251
Tamale,Maize,2008,8,248.6
Tamale,Maize,2008,9,243.8
Tamale,Maize,2008,10,236.9
Tamale,Maize,2008,11,241.1
Tamale,Maize,2008,12,246.7
Tamale,Maize,2009,1,256.2
Tamale,Maize,2009,2,262.5
Tamale,Maize,2009,3,267.5
Tamale,Maize,2009,4,276
Tamale,Maize,2009,5,285.3
Tamale,Maize,2009,6,287.8
Tamale,Maize,2009,7,289.1
Tamale,Maize,2009,8,285.3
Tamale,Maize,2009,9,275
Tamale,Maize,2009,10,269
Tamale,Maize,2009,11,271
Tamale,Maize,2009,12,275.9
Tamale,Maize,2010,1,279.5
Tamale,Maize,2010,2,284
Tamale,Maize,2010,3,287.1
Tamale,Maize,2010,4,292.1
Tamale,Maize,2010,5,298.6
Tamale,Maize,2010,6,305.4
Tamale,Maize,2010,7,306
Tamale,Maize,2010,8,300.5
Tamale,Maize,2010,9,290.6
Tamale,Maize,2010,10,284.1
Tamale,Maize,2010,11,285.4
Tamale,Maize,2010,12,288.3
Tamale,Maize,2011,1,293
Tamale,Maize,2011,2,297
Tamale,Maize,2011,3,300.6
Tamale,Maize,2011,4,304.3
Tamale,Maize,2011,5,310.4
Tamale,Maize,2011,6,313.9
Tamale,Maize,2011,7,316
Tamale,Maize,2011,8,311.9
Tamale,Maize,2011,9,301.4
Tamale,Maize,2011,10,295.6
Tamale,Maize,2011,11,298
Tamale,Maize,2011,12,300.6
Tamale,Maize,2012,1,97.4958
Tamale,Maize,2012,2,98.641
Tamale,Maize,2012,3,98.641
Tamale,Maize,2012,4,101.4071
Tamale,Maize,2012,5,101.4071
Tamale,Maize,2012,6,102.1679
Tamale,Maize,2012,7,103.9148
Tamale,Maize,2012,8,101.9171
Tamale,Maize,2012,9,97.3699
Tamale,Maize,2012,10,98.5842
Tamale,Maize,2012,11,98.9502
Tamale,Maize,2012,12,99.6234
Tamale,Maize,2013,1,105.273
Tamale,Maize,2013,2,105.273
Tamale,Maize,2013,3,105.273
Tamale,Maize,2013,4,108.0738
Tamale,Maize,2013,5,108.0738
Tamale,Maize,2013,6,109.6575
Tamale,Maize,2013,7,111.53
Tamale,Maize,2013,8,110.0008
Tamale,Maize,2013,9,106.0242
Tamale,Maize,2013,10,105.3739
Tamale,Maize,2013,11,106.1582
Tamale,Maize,2013,12,106.8374
Tamale,Maize,2014,1,112.7433
Tamale,Maize,2014,2,113.1858
Tamale,Maize,2014,3,113.92
Tamale,Maize,2014,4,115.6005
Tamale,Maize,2014,5,116.7307
Tamale,Maize,2014,6,118.3548
Tamale,Maize,2014,7,117.1318
Tamale,Maize,2014,8,115.7
Tamale,Maize,2014,9,112.1683
Tamale,Maize,2014,10,112.243
Tamale,Maize,2014,11,113.2103
Tamale,Maize,2014,12,114.0564
Tamale,Maize,2015,1,120.5275
Tamale,Maize,2015,2,121.1263
Tamale,Maize,2015,3,122.0781
Tamale,Maize,2015,4,123.8958
Tamale,Maize,2015,5,125.2882
Tamale,Maize,2015,6,127.111
Tamale,Maize,2015,7,126.0348
Tamale,Maize,2015,8,124.5137
Tamale,Maize,2015,9,120.9395
Tamale,Maize,2015,10,121.0138
Tamale,Maize,2015,11,122.1764
Tamale,Maize,2015,12,123.1852
Tamale,Maize,2016,1,130.3701
Tamale,Maize,2016,2,131.1867
Tamale,Maize,2016,3,132.2356
Tamale,Maize,2016,4,134.2526
Tamale,Maize,2016,5,135.9292
Tamale,Maize,2016,6,137.9933
Tamale,Maize,2016,7,136.92
Tamale,Maize,2016,8,135.0664
Tamale,Maize,2016,9,131.7905
Tamale,Maize,2016,10,131.4893
Tamale,Maize,2016,11,133.5423
Tamale,Maize,2016,12,135.1228
Tamale,Maize,2017,1,139.5017
Tamale,Maize,2017,2,140.5844
Tamale,Maize,2017,3,141.8227
Tamale,Maize,2017,4,143.2019
Tamale,Maize,2017,5,144.5164
Tamale,Maize,2017,6,146.5159
Tamale,Maize,2017,7,146.8
Tamale,Maize,2017,8,145
Tamale,Maize,2017,9,142.4703
Tamale,Maize,2017,10,142.2714
Tamale,Cassava,2008,1,214.5
Tamale,Cassava,2008,2,220.7
Tamale,Cassava,2008,3,225.7
Tamale,Cassava,2008,4,231.3
Tamale,Cassava,2008,5,243.5
Tamale,Cassava,2008,6,249.1
Tamale,Cassava,2008,7,251
Tamale,Cassava,2008,8,248.6
Tamale,Cassava,2008,9,243.8
Tamale,Cassava,2008,10,236.9
Tamale,Cassava,2008,11,241.1
Tamale,Cassava,2008,12,246.7
Tamale,Cassava,2009,1,256.2
Tamale,Cassava,2009,2,262.5
Tamale,Cassava,2009,3,267.5
Tamale,Cassava,2009,4,276
Tamale,Cassava,2009,5,285.3
Tamale,Cassava,2009,6,287.8
Tamale,Cassava,2009,7,289.1
Tamale,Cassava,2009,8,285.3
Tamale,Cassava,2009,9,275
Tamale,Cassava,2009,10,269
Tamale,Cassava,2009,11,271
Tamale,Cassava,2009,12,275.9
Tamale,Cassava,2010,1,279.5
Tamale,Cassava,2010,2,284
Tamale,Cassava,2010,3,287.1
Tamale,Cassava,2010,4,292.1
Tamale,Cassava,2010,5,298.6
Tamale,Cassava,2010,6,305.4
Tamale,Cassava,2010,7,306
Tamale,Cassava,2010,8,300.5
Tamale,Cassava,2010,9,290.6
Tamale,Cassava,2010,10,284.1
Tamale,Cassava,2010,11,285.4
Tamale,Cassava,2010,12,288.3
Tamale,Cassava,2011,1,293
Tamale,Cassava,2011,2,297
Tamale,Cassava,2011,3,300.6
Tamale,Cassava,2011,4,304.3
Tamale,Cassava,2011,5,310.4
Tamale,Cassava,2011,6,313.9
Tamale,Cassava,2011,7,316
Tamale,Cassava,2011,8,311.9
Tamale,Cassava,2011,9,301.4
